"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id"
48,"Self-emp-inc",10,"Craft-repair",3103,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33350
43,"Private",9,"Adm-clerical",0,0,45,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33351
53,"Local-gov",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33352
31,"Private",11,"Sales",99999,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33353
26,"Private",9,"Tech-support",0,0,40,"Female","Female","Amer-Indian-Eskimo","Unmarried","Never-married","United-States","<=50K",0,"adult.test",33354
63,"Federal-gov",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33355
51,"Private",10,"Craft-repair",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33356
41,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33357
71,"Private",10,"Prof-specialty",0,1429,40,"Male","Male","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33358
39,"Private",13,"Exec-managerial",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33359
23,"Private",10,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33360
35,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33361
18,"Private",8,"Machine-op-inspct",0,0,4,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33362
44,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33363
19,"Private",10,"Sales",0,0,25,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33364
28,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33365
41,"Private",13,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33366
52,"Private",9,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33367
27,"Private",6,"Craft-repair",0,0,75,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",33368
29,"Self-emp-inc",13,"Exec-managerial",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33369
59,"Private",13,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33370
47,"Self-emp-not-inc",9,"Transport-moving",0,0,60,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33371
27,"Private",14,"Prof-specialty",0,0,45,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33372
31,"Private",9,"Craft-repair",3325,0,40,"Male","Male","White","Other-relative","Divorced","United-States","<=50K",0,"adult.test",33373
42,"Federal-gov",10,"Craft-repair",7688,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33374
37,"Private",7,"Adm-clerical",0,0,40,"Female","Female","Black","Unmarried","Separated","United-States","<=50K",0,"adult.test",33375
38,"Private",9,"Sales",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33376
24,"Private",9,"Other-service",0,0,25,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33377
29,"State-gov",14,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33378
47,"Self-emp-not-inc",9,"Craft-repair",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33379
26,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","Black","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33380
43,"Private",10,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","Poland",">50K",1,"adult.test",33381
31,"Private",9,"Craft-repair",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33382
37,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33383
41,"Private",3,"Farming-fishing",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",33384
20,"Private",10,"Machine-op-inspct",0,0,25,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33385
32,"Private",11,"Adm-clerical",0,0,35,"Female","Female","White","Own-child","Never-married","Cuba","<=50K",0,"adult.test",33386
38,"Private",9,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33387
39,"Private",9,"Craft-repair",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33388
27,"Private",9,"Machine-op-inspct",0,0,43,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33389
35,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Own-child","Never-married","Canada","<=50K",0,"adult.test",33390
40,"Private",13,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33391
28,"Private",10,"Craft-repair",0,0,60,"Male","Male","White","Own-child","Widowed","United-States","<=50K",0,"adult.test",33392
25,"Private",9,"Machine-op-inspct",0,2001,40,"Female","Female","White","Not-in-family","Never-married","Mexico","<=50K",0,"adult.test",33393
29,"Self-emp-not-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33394
50,"Private",11,"Sales",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33395
42,"Private",9,"Exec-managerial",0,0,55,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33396
47,"Private",7,"Transport-moving",0,0,40,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33397
44,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33398
27,"Local-gov",13,"Prof-specialty",3325,0,25,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33399
40,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33400
25,"Private",9,"Sales",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33401
48,"Self-emp-not-inc",10,"Farming-fishing",0,1485,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33402
22,"Private",11,"Prof-specialty",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33403
40,"Private",10,"Tech-support",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33404
46,"Private",9,"Craft-repair",0,0,2,"Male","Male","White","Not-in-family","Separated","Italy","<=50K",0,"adult.test",33405
25,"Private",10,"Adm-clerical",0,0,40,"Female","Female","Other","Other-relative","Separated","Ecuador","<=50K",0,"adult.test",33406
17,"Private",7,"Other-service",0,0,25,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33407
61,"State-gov",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33408
23,"Private",13,"Prof-specialty",0,0,20,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33409
30,"Private",9,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33410
46,"Private",13,"Prof-specialty",0,0,44,"Female","Female","Black","Not-in-family","Never-married","United-States",">50K",1,"adult.test",33411
37,"Private",4,"Craft-repair",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33412
31,"Private",13,"Sales",0,0,48,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33413
27,"State-gov",10,"Craft-repair",0,0,40,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",33414
36,"Private",9,"Craft-repair",0,0,30,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33415
45,"Private",9,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33416
22,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33417
34,"Private",9,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33418
70,"Private",6,"Transport-moving",0,0,40,"Female","Female","White","Unmarried","Widowed","Greece","<=50K",0,"adult.test",33419
45,"Federal-gov",13,"Protective-serv",7688,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33420
23,"Private",6,"Handlers-cleaners",0,0,10,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33421
22,"Private",10,"Other-service",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33422
47,"Private",10,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33423
29,"Private",3,"Other-service",0,0,35,"Male","Male","White","Other-relative","Never-married","Mexico","<=50K",0,"adult.test",33424
40,"Private",13,"Tech-support",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Missing",">50K",1,"adult.test",33425
33,"Private",10,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",33426
23,"Private",9,"Other-service",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33427
19,"Private",9,"Other-service",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33428
58,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33429
55,"Private",13,"Sales",0,0,20,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33430
23,"Private",10,"Sales",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33431
53,"Private",9,"Craft-repair",0,0,45,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",33432
24,"Private",8,"Farming-fishing",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33433
43,"Private",11,"Protective-serv",0,1902,42,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33434
20,"Private",10,"Sales",0,0,20,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33435
22,"Private",12,"Adm-clerical",0,0,37,"Female","Female","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",33436
48,"Private",10,"Transport-moving",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33437
45,"Private",7,"Sales",0,0,35,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33438
33,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33439
32,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33440
44,"Local-gov",14,"Exec-managerial",10520,0,60,"Female","Female","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",33441
42,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33442
35,"Private",9,"Transport-moving",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33443
62,"Self-emp-not-inc",16,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States",">50K",1,"adult.test",33444
46,"Local-gov",14,"Prof-specialty",0,0,65,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",33445
44,"Private",12,"Exec-managerial",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.test",33446
28,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",33447
38,"Self-emp-not-inc",12,"Other-service",0,0,20,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33448
59,"Self-emp-not-inc",6,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33449
37,"Private",10,"Exec-managerial",0,1980,55,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33450
59,"Private",11,"Machine-op-inspct",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33451
55,"Private",10,"Exec-managerial",0,1504,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33452
40,"Private",9,"Machine-op-inspct",14344,0,40,"Male","Male","Black","Not-in-family","Never-married","United-States",">50K",1,"adult.test",33453
22,"State-gov",10,"Prof-specialty",0,0,32,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33454
35,"Private",13,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33455
42,"Private",11,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Canada","<=50K",0,"adult.test",33456
45,"State-gov",14,"Exec-managerial",0,0,70,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33457
48,"Private",6,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33458
21,"Private",10,"Other-service",0,0,18,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33459
31,"Private",13,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33460
65,"Self-emp-not-inc",13,"Other-service",0,0,35,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33461
46,"Self-emp-not-inc",9,"Craft-repair",0,0,45,"Male","Male","Asian-Pac-Islander","Not-in-family","Married-spouse-absent","India",">50K",1,"adult.test",33462
18,"Private",7,"Other-service",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33463
65,"Self-emp-not-inc",14,"Prof-specialty",7978,0,40,"Female","Female","White","Not-in-family","Married-spouse-absent","United-States","<=50K",0,"adult.test",33464
18,"Private",10,"Protective-serv",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33465
